id,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,market
18282,35.0,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
18283,38.0,management,married,high.school,unknown,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
18284,36.0,blue-collar,married,,no,yes,yes,telephone,may,tue,7,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
18285,46.0,services,divorced,high.school,no,no,yes,cellular,jul,tue,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
18286,46.0,admin.,married,university.degree,no,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0
18287,37.0,entrepreneur,married,basic.9y,no,yes,no,cellular,may,mon,1,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,0.0
18288,41.0,admin.,married,,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,999.0,0,1.0
18289,,technician,single,,no,no,no,cellular,nov,mon,1,4,1,success,-1.1,94.767,-50.8,1.05,4963.6,0.133333333333,3,0.0
18290,48.0,services,married,,unknown,yes,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18291,,admin.,married,,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,999.0,0,0.0
18292,38.0,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,0.735,5017.5,999.0,1,0.0
18293,51.0,management,married,,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18294,54.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18295,30.0,self-employed,married,basic.9y,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0
18296,55.0,management,married,,no,yes,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
18297,52.0,services,divorced,high.school,unknown,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
18298,42.0,admin.,single,university.degree,no,no,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
18299,38.0,blue-collar,married,,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,0.0
18300,48.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,4,0.0
18301,44.0,blue-collar,married,,no,no,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0
18302,39.0,admin.,married,basic.9y,unknown,yes,no,telephone,may,wed,6,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
18303,53.0,technician,married,professional.course,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,999.0,3,0.0
18304,,admin.,single,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
18305,,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,2,0.0
18306,54.0,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0
18307,,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
18308,25.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
18309,,management,divorced,university.degree,no,yes,yes,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0
18310,27.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
18311,41.0,admin.,divorced,high.school,no,no,no,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
18312,43.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,mon,13,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
18313,43.0,technician,divorced,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
18314,40.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
18315,31.0,services,married,professional.course,unknown,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0
18316,28.0,admin.,single,university.degree,no,no,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,999.0,1,0.0
18317,,unemployed,single,,no,yes,no,cellular,aug,thu,1,3,3,success,-1.7,94.027,-38.3,0.904,4991.6,0.1,6,1.0
18318,,blue-collar,married,,unknown,unknown,unknown,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
18319,,services,married,basic.4y,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0
18320,,technician,married,high.school,no,yes,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0
18321,,technician,married,high.school,no,no,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
18322,,services,divorced,,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,0.0
18323,59.0,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0
18324,,admin.,single,university.degree,no,no,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18325,,technician,married,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18326,53.0,services,married,professional.course,no,yes,no,cellular,jul,,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18327,42.0,technician,married,professional.course,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,999.0,0,0.0
18328,33.0,technician,single,professional.course,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
18329,35.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0
18330,51.0,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18331,52.0,retired,married,,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18332,,retired,married,professional.course,unknown,yes,no,telephone,jun,wed,17,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0.0
18333,60.0,retired,married,high.school,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
18334,,technician,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
18335,39.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18336,44.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18337,60.0,retired,married,professional.course,no,no,no,telephone,sep,fri,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,999.0,2,0.0
18338,45.0,technician,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,0.0
18339,37.0,technician,single,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18340,,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
18341,55.0,technician,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,999.0,0,0.0
18342,,entrepreneur,married,,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18343,50.0,retired,divorced,,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
18344,48.0,management,married,,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18345,51.0,self-employed,married,,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
18346,21.0,student,single,basic.9y,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,999.0,0,0.0
18347,44.0,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
18348,29.0,services,single,university.degree,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
18349,48.0,blue-collar,married,professional.course,no,no,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
18350,,retired,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,0.0
18351,48.0,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
18352,42.0,management,single,,no,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.8,93.876,-40.0,0.701,5008.7,999.0,0,0.0
18353,50.0,services,married,,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18354,53.0,technician,married,,unknown,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
18355,,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0
18356,53.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18357,,admin.,divorced,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
18358,,technician,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0
18359,,admin.,married,,no,yes,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0
18360,30.0,admin.,single,,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
18361,36.0,technician,married,professional.course,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0
18362,47.0,technician,married,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0
18363,,technician,married,high.school,no,yes,yes,cellular,aug,,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
18364,36.0,admin.,single,,no,yes,yes,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
18365,,technician,single,professional.course,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
18366,43.0,blue-collar,married,unknown,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
18367,27.0,admin.,divorced,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0
18368,57.0,admin.,married,,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
18369,59.0,blue-collar,married,basic.4y,unknown,no,no,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,999.0,1,0.0
18370,29.0,technician,married,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0
18371,,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0
18372,26.0,student,single,unknown,no,yes,yes,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,0.1,3,1.0
18373,,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
18374,41.0,blue-collar,single,,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18375,,admin.,single,university.degree,no,yes,no,cellular,may,,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,1,0.0
18376,35.0,technician,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0
18377,,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
18378,34.0,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18379,49.0,entrepreneur,married,,no,no,no,telephone,jun,,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
18380,55.0,retired,married,basic.9y,unknown,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,0.0
18381,32.0,entrepreneur,single,,no,no,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
18382,,management,divorced,professional.course,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0
18383,47.0,admin.,married,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
18384,36.0,services,married,,no,no,yes,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
18385,,unemployed,divorced,university.degree,no,yes,no,telephone,nov,tue,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,4,0.0
18386,58.0,management,divorced,university.degree,no,yes,no,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
18387,40.0,blue-collar,married,professional.course,no,no,no,cellular,jul,,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
18388,42.0,admin.,married,,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,0.0
18389,38.0,housemaid,married,basic.9y,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18390,65.0,technician,married,professional.course,no,no,no,cellular,sep,,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,1.0
18391,45.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,0.0
18392,42.0,blue-collar,married,,no,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18393,31.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
18394,48.0,admin.,single,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18395,36.0,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
18396,21.0,unemployed,single,high.school,no,yes,no,telephone,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,0.0
18397,32.0,technician,married,,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
18398,50.0,management,divorced,university.degree,no,no,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
18399,24.0,services,single,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18400,,blue-collar,married,,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
18401,35.0,entrepreneur,divorced,,no,yes,no,cellular,jun,mon,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,999.0,3,0.0
18402,50.0,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,3,0.0
18403,44.0,admin.,married,unknown,no,no,no,cellular,jul,fri,1,999,1,failure,-1.7,94.215,-40.3,0.861,4991.6,999.0,4,0.0
18404,25.0,technician,single,professional.course,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,0.0
18405,39.0,technician,married,professional.course,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0
18406,26.0,services,single,university.degree,no,yes,no,cellular,may,tue,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
18407,55.0,admin.,divorced,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.0
18408,41.0,unemployed,married,university.degree,unknown,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
18409,41.0,blue-collar,married,,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
18410,,admin.,married,basic.6y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18411,51.0,blue-collar,divorced,,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
18412,,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18413,36.0,unemployed,married,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
18414,,admin.,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18415,,blue-collar,married,,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
18416,45.0,blue-collar,married,,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0
18417,,housemaid,married,basic.4y,no,no,yes,cellular,jul,tue,1,999,1,failure,-1.7,94.215,-40.3,0.876,4991.6,999.0,2,0.0
18418,,self-employed,married,high.school,no,yes,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
18419,,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,0.0
18420,54.0,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
18421,37.0,blue-collar,married,,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
18422,35.0,self-employed,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
18423,42.0,technician,divorced,,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
18424,51.0,blue-collar,married,,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
18425,30.0,services,married,high.school,no,no,no,cellular,nov,wed,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,3,0.0
18426,40.0,services,divorced,high.school,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,1,0.0
18427,,management,married,,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0
18428,,technician,single,,no,yes,no,cellular,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,999.0,2,0.0
18429,38.0,admin.,single,university.degree,no,no,yes,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
18430,36.0,technician,married,,no,yes,no,telephone,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,0.0
18431,41.0,technician,married,,no,yes,yes,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,0.0
18432,,management,divorced,high.school,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,3,0.0
18433,49.0,blue-collar,single,high.school,no,yes,yes,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
18434,35.0,technician,single,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
18435,37.0,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
18436,,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
18437,54.0,entrepreneur,divorced,,no,yes,yes,telephone,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
18438,,services,single,,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
18439,48.0,admin.,married,,no,yes,yes,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0
18440,,services,married,high.school,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0
18441,36.0,admin.,married,,no,yes,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
18442,35.0,blue-collar,married,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
18443,31.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,0.0
18444,32.0,blue-collar,married,basic.4y,no,no,no,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0
18445,,services,married,professional.course,unknown,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
18446,58.0,retired,married,,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0
18447,66.0,retired,married,,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,999.0,0,0.0
18448,53.0,blue-collar,married,basic.9y,no,no,no,telephone,may,,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,1,0.0
18449,,management,single,university.degree,no,unknown,unknown,telephone,may,thu,13,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
18450,,technician,married,,no,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,3,0.0
18451,,housemaid,married,high.school,no,yes,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,999.0,2,0.0
18452,23.0,technician,single,high.school,no,no,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0
18453,27.0,self-employed,married,,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
18454,39.0,admin.,divorced,high.school,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
18455,44.0,blue-collar,married,basic.6y,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
18456,57.0,blue-collar,married,,unknown,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
18457,58.0,entrepreneur,married,high.school,no,yes,no,cellular,sep,mon,1,999,1,failure,-1.1,94.199,-37.5,0.882,4963.6,999.0,1,0.0
18458,29.0,services,single,basic.6y,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
18459,,unknown,married,basic.4y,no,no,no,cellular,oct,tue,1,2,2,success,-3.4,92.431,-26.9,0.744,5017.5,0.0666666666667,2,1.0
18460,24.0,blue-collar,single,,no,unknown,unknown,cellular,jun,mon,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,0.1,0,1.0
18461,,admin.,single,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
